 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2011
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"315015 PIEDADE DE CARATINGA";2214;1229;981;4;1734;437;43;1457;597;160;2214;-;-;-;-;-;1635;14;73;492;2211;-;-
"315020 PIEDADE DE PONTE NOVA";1131;909;185;37;922;198;11;1033;46;52;1127;1;-;1;1;1;558;6;529;38;1110;-;-
"315030 PIEDADE DO RIO GRANDE";1602;1159;442;1;1146;422;34;882;690;30;1433;-;-;2;-;167;404;1;1150;47;1582;-;-
"315040 PIEDADE DOS GERAIS";1562;694;867;1;755;806;1;2;1560;-;1561;1;-;-;-;-;915;5;641;1;1543;-;-
"315050 PIMENTA";1782;1514;263;5;1488;282;12;1359;410;13;1714;3;-;-;1;64;1576;5;-;201;1745;-;-
"315053 PINGO-D'AGUA";1292;1194;96;2;1197;81;14;1170;108;14;1277;2;-;12;-;1;1062;3;171;56;1278;-;-
"315057 PINTOPOLIS";1911;1067;702;142;862;653;396;15;1384;512;1727;130;40;1;6;7;1288;11;13;599;1731;-;-
"315060 PIRACEMA";2198;1265;809;124;1202;796;200;1065;822;311;2108;1;1;1;-;87;2059;54;6;79;2159;-;-
"315070 PIRAJUBA";1338;1211;125;2;1264;73;1;1230;104;4;1330;2;-;-;1;5;236;10;774;318;1329;-;-
"315080 PIRANGA";4553;1771;2756;26;1650;2475;428;1960;717;1876;4421;78;13;9;-;32;3754;20;103;676;4434;9;7
"315090 PIRANGUCU";1032;202;820;10;738;270;24;384;370;278;1000;6;4;18;1;3;560;20;95;357;990;-;-
"315100 PIRANGUINHO";2397;1549;830;18;2184;192;21;1591;638;168;2391;2;2;2;-;-;2006;15;34;342;2388;-;-
"315110 PIRAPETINGA";3545;3266;276;3;3332;211;2;3316;60;169;3534;2;1;-;8;-;2952;20;291;282;3520;-;-
"315120 PIRAPORA";11292;11283;6;3;11050;212;30;27;11211;54;11270;4;-;6;9;3;7788;67;205;3232;11243;-;-
"315130 PIRAUBA";3088;2541;540;7;2560;506;22;2542;511;35;3084;4;-;-;-;-;2998;31;-;59;3079;-;-
"315140 PITANGUI";5406;4722;662;22;4725;671;10;4775;604;27;5406;-;-;-;-;-;5279;11;26;90;5382;-;-
"315150 PIUMHI";10176;9286;888;2;9374;801;1;9292;869;15;10049;64;11;2;2;48;9956;12;32;176;10095;-;-
"315160 PLANURA";3288;3161;127;-;3175;93;20;3161;120;7;3283;2;1;-;2;-;2514;5;706;63;3286;-;-
"315170 POCO FUNDO";4991;2942;2023;26;2988;1944;59;2932;1801;258;4971;13;4;1;-;2;2927;28;1893;143;4944;-;-
"315180 POCOS DE CALDAS";25427;24524;863;40;25154;241;32;24512;558;357;25387;11;3;7;10;9;22614;138;410;2265;25081;-;-
"315190 POCRANE";2780;1746;968;66;1425;1148;207;1793;248;739;2747;2;1;24;6;-;2566;15;4;195;2717;-;-
"315200 POMPEU";7718;7016;693;9;7105;565;48;5967;1656;95;7600;3;1;1;23;90;6544;24;283;867;7649;-;-
"315210 PONTE NOVA";12715;11381;1314;20;11581;1036;98;12057;292;366;12679;22;3;10;1;-;12303;13;46;353;12691;-;-
"315213 PONTO CHIQUE";1081;679;362;40;616;408;57;2;944;135;1063;2;12;4;-;-;571;6;129;375;986;-;-
"315217 PONTO DOS VOLANTES";2987;1070;1879;38;1236;1332;419;139;2337;511;2978;4;-;3;1;1;2356;7;308;316;2548;-;-
"315220 PORTEIRINHA";11255;7371;3681;203;5314;4974;967;1346;9025;884;11237;11;1;2;-;4;9791;62;11;1391;11054;-;-
"315230 PORTO FIRME";2800;1609;892;299;1487;1143;170;1531;864;405;2732;53;14;1;-;-;2501;9;74;216;2656;-;-
"315240 POTE";4419;2869;1542;8;2571;1582;266;1667;2491;261;4386;31;-;1;-;1;3749;21;1;648;4388;-;-
"315250 POUSO ALEGRE";16167;13102;3020;45;14819;1291;57;12824;3072;271;16135;13;2;6;9;2;11231;121;749;4066;15931;-;-
"315260 POUSO ALTO";2114;1294;815;5;1563;490;61;748;127;1239;2106;3;2;1;-;2;1487;12;57;558;2099;-;-
"315270 PRADOS";2519;2288;214;17;2223;251;45;2174;274;71;2511;3;-;-;-;5;2446;3;34;36;2481;-;-
"315280 PRATA";3006;2994;6;6;2997;7;2;2988;16;2;2991;7;1;1;3;3;2725;3;62;216;2994;-;-
"315290 PRATAPOLIS";1341;1340;1;-;1340;-;1;1340;-;1;1340;1;-;-;-;-;1329;1;-;11;1241;-;-
"315300 PRATINHA";975;639;324;12;648;204;123;638;267;70;949;23;1;-;-;2;935;7;1;32;923;-;-
"315310 PRESIDENTE BERNARDES";1635;587;1045;3;635;925;75;612;199;824;1607;20;8;-;-;-;1571;7;-;57;1599;-;-
"315320 PRESIDENTE JUSCELINO";1189;734;353;102;465;539;185;458;546;185;1172;5;-;1;2;9;872;18;21;278;1101;-;-
"315330 PRESIDENTE KUBITSCHEK";812;636;174;2;555;179;78;599;165;48;788;9;3;5;-;7;671;3;-;138;795;-;-
"315340 PRESIDENTE OLEGARIO";6350;4440;1888;22;4367;1846;137;4101;2024;225;6304;27;2;11;2;4;6017;15;24;294;6081;-;-
"315350 ALTO JEQUITIBA";2552;1435;1115;2;1586;930;36;1842;391;319;2546;-;-;1;3;2;2084;9;-;459;2526;-;-
"315360 PRUDENTE DE MORAIS";2532;2489;43;-;2491;41;-;335;2196;1;2526;2;-;-;2;2;2420;3;2;107;2520;-;-
"315370 QUARTEL GERAL";1071;878;181;12;874;179;18;-;1043;28;1035;3;-;-;-;33;989;-;34;48;1062;-;-
"315380 QUELUZITO";593;299;293;1;274;308;11;288;291;14;591;2;-;-;-;-;544;5;-;44;590;-;-
"315390 RAPOSOS";1145;1145;-;-;1145;-;-;1145;-;-;1145;-;-;-;-;-;1145;-;-;-;1145;-;-
"315400 RAUL SOARES";7092;4655;2207;230;4623;1651;818;4782;592;1718;6987;81;9;6;-;9;6267;52;101;672;6788;-;-
"315410 RECREIO";3075;2812;260;3;2787;265;23;2825;113;137;3059;6;2;3;1;4;1644;17;1321;93;3052;-;-
"315415 REDUTO";1968;1079;880;9;1200;643;125;1289;44;635;1961;6;-;1;-;-;1514;5;39;410;1951;-;-
"315420 RESENDE COSTA";1194;1194;-;-;1183;9;2;165;1029;-;1192;1;-;-;-;1;1190;-;2;2;1190;-;-
"315430 RESPLENDOR";5145;4368;758;19;4236;804;105;4048;346;751;5128;2;1;2;12;-;3332;8;-;1805;5120;-;-
"315440 RESSAQUINHA";1492;1022;465;5;842;620;30;1104;347;41;1484;4;3;-;-;1;1378;52;16;46;1476;5;3
"315445 RIACHINHO";2595;1340;1232;23;1288;1120;187;17;2325;253;2548;32;7;2;2;4;2539;1;7;48;2174;-;-
"315450 RIACHO DOS MACHADOS";2319;1281;1001;37;870;776;673;683;1013;623;2311;4;-;-;-;4;2100;16;39;164;2097;-;-
"315460 RIBEIRAO DAS NEVES";47242;45592;1367;283;43817;2043;1382;34832;9976;2434;47096;99;10;3;9;25;44705;255;827;1455;45664;-;-
"315470 RIBEIRAO VERMELHO";1276;1153;80;43;1173;97;6;1165;89;22;1276;-;-;-;-;-;986;1;211;78;1276;-;-
"315480 RIO ACIMA";8;8;-;-;8;-;-;8;-;-;8;-;-;-;-;-;8;-;-;-;8;-;-
"315490 RIO CASCA";3901;3159;718;24;3090;644;167;3288;150;463;3823;67;6;2;3;-;3549;15;89;248;3804;-;-
"315500 RIO DOCE";777;610;167;-;691;76;10;760;6;11;775;1;1;-;-;-;769;1;-;7;775;-;-
"315510 RIO DO PRADO";1552;1060;476;16;1049;310;193;999;279;274;1505;43;2;1;1;-;1529;-;-;23;1491;-;-
"315520 RIO ESPERA";2108;873;1207;28;828;1077;203;1204;594;310;2096;10;-;1;-;1;1772;8;55;273;2008;-;-
"315530 RIO MANSO";1709;1139;570;-;1144;565;-;1;1706;2;1706;-;-;-;1;2;571;-;1137;1;1707;-;-
"315540 RIO NOVO";2505;2176;326;3;2298;202;5;2310;171;24;2501;2;1;1;-;-;2391;2;1;111;2478;-;-
"315550 RIO PARANAIBA";3331;1227;1034;1070;2519;732;80;2298;957;76;3315;7;3;1;2;3;3213;26;1;91;3305;-;-
"315560 RIO PARDO DE MINAS";7957;3226;4219;512;3233;3119;1605;196;6087;1674;7883;41;10;19;-;4;7336;39;44;538;6773;-;-
"315570 RIO PIRACICABA";790;472;296;22;546;239;5;626;29;135;778;8;2;2;-;-;615;11;6;158;773;-;-
"315580 RIO POMBA";3451;3440;5;6;3388;38;25;3444;6;1;3438;12;-;-;1;-;3161;8;245;37;3278;-;-
"315590 RIO PRETO";1510;1373;121;16;1361;122;27;1293;92;125;1503;6;-;1;-;-;1287;121;70;32;1477;-;-
"315600 RIO VERMELHO";3427;1110;1951;366;885;1622;920;928;1841;658;2411;414;6;505;21;70;2611;116;12;688;2456;-;-
"315610 RITAPOLIS";1571;1185;386;-;1084;485;2;40;1527;4;1568;3;-;-;-;-;1521;19;-;31;1567;-;-
"315620 ROCHEDO DE MINAS";704;653;50;1;667;36;1;683;13;8;704;-;-;-;-;-;581;1;-;122;703;-;-
"315640 ROMARIA";1090;846;243;1;845;240;5;835;243;12;1089;-;-;-;-;1;1015;9;-;66;1074;-;-
"315645 ROSARIO DA LIMEIRA";1558;814;732;12;885;589;84;823;174;561;1531;26;1;-;-;-;1250;14;-;294;1553;-;-
"315650 RUBELITA";2617;1717;461;439;1434;466;717;1150;844;623;2557;34;1;18;5;2;2119;130;184;184;2180;-;-
"315660 RUBIM";2986;2319;653;14;2184;453;349;2101;586;299;2859;109;16;-;-;2;2717;2;22;245;2683;-;-
"315670 SABARA";6400;5724;563;113;5497;653;250;4396;1207;797;6346;26;2;8;10;8;5249;43;185;923;6199;2;-
"315680 SABINOPOLIS";4952;3461;1485;6;3167;1361;424;3241;1511;200;4241;48;24;589;49;1;4432;12;83;425;4518;-;-
"315690 SACRAMENTO";6347;5812;534;1;5828;499;20;5801;518;28;6342;1;-;1;-;3;5294;14;46;993;6301;-;-
"315700 SALINAS";10303;8361;1551;391;6918;2408;977;6061;3351;891;10241;46;3;4;3;6;9377;44;365;517;9505;-;-
"315710 SALTO DA DIVISA";1813;1486;322;5;1389;296;128;987;299;527;1473;79;28;10;24;199;1485;5;-;323;1740;-;-
"315720 SANTA BARBARA";7459;6924;496;39;6876;519;64;6770;620;69;7422;12;-;10;2;13;6617;31;646;165;7218;-;-
"315725 SANTA BARBARA DO LESTE";2310;931;1270;109;1277;720;313;1197;555;558;2280;23;2;1;-;4;1818;40;119;333;2278;-;-
"315727 SANTA BARBARA DO MONTE VERDE";936;542;391;3;639;278;19;586;174;176;876;31;21;4;-;4;790;9;1;136;907;-;-
"315730 SANTA BARBARA DO TUGURIO";1361;688;622;51;656;559;146;810;262;289;1339;11;8;-;2;1;1148;16;21;176;1324;-;-
"315737 SANTA CRUZ DE SALINAS";1352;661;658;33;526;421;405;331;650;371;1344;5;1;1;-;1;1243;7;1;101;1092;-;-
"315740 SANTA CRUZ DO ESCALVADO";1588;733;826;29;960;546;82;792;328;468;1568;7;9;2;-;2;1230;-;69;289;1578;-;-
"315750 SANTA EFIGENIA DE MINAS";1413;832;568;13;649;518;246;899;364;150;1347;43;6;15;2;-;1162;4;32;215;1399;-;-
"315760 SANTA FE DE MINAS";1061;597;461;3;287;357;417;2;704;355;995;45;17;1;1;2;739;5;2;315;899;-;-
"315765 SANTA HELENA DE MINAS";1609;1156;437;16;1113;408;88;876;597;136;1570;35;-;3;-;1;1479;6;6;118;1578;-;-
"315770 SANTA JULIANA";2370;2365;5;-;2370;-;-;2366;4;-;2369;1;-;-;-;-;2363;4;1;2;2367;-;-
"315780 SANTA LUZIA";39756;39401;341;13;38449;972;334;36215;2985;555;39664;78;2;3;5;3;38438;119;901;297;33202;-;-
"315790 SANTA MARGARIDA";4508;2322;2179;7;2625;1295;588;2717;562;1229;4498;7;1;1;-;1;3567;14;258;669;4471;-;-
"315800 SANTA MARIA DE ITABIRA";2611;1738;822;51;1625;604;382;1821;262;528;2377;137;11;82;-;4;1982;11;122;496;2442;-;-
"315810 SANTA MARIA DO SALTO";1608;1199;405;4;1191;148;269;1042;329;237;1510;72;22;4;-;-;1346;-;135;127;1575;-;-
"315820 SANTA MARIA DO SUACUI";3993;2880;1061;52;2192;1491;310;2458;1058;477;3823;87;11;58;13;1;3048;19;307;619;3770;-;-
"315830 SANTANA DA VARGEM";2201;1750;450;1;1820;364;17;1744;437;20;2197;3;-;-;1;-;1732;16;33;420;2184;61;33
"315840 SANTANA DE CATAGUASES";1212;1002;209;1;997;200;15;1172;28;12;1208;4;-;-;-;-;964;3;186;59;1203;-;-
"315850 SANTANA DE PIRAPAMA";2665;1513;1068;84;1575;926;164;1351;1018;296;2636;20;2;2;-;5;1359;36;832;438;2428;-;-
"315860 SANTANA DO DESERTO";1128;927;175;26;989;137;2;1025;82;21;1117;9;1;-;-;1;832;12;5;279;1102;-;-
"315870 SANTANA DO GARAMBEU";654;500;153;1;478;146;30;511;116;27;650;2;1;-;1;-;586;6;20;42;642;-;-
"315880 SANTANA DO JACARE";1481;1404;75;2;1405;70;6;1400;77;4;1481;-;-;-;-;-;108;1;1361;11;1477;-;-
"315890 SANTANA DO MANHUACU";2552;1395;1149;8;1379;922;251;1341;255;956;2539;10;1;1;-;1;2274;1;1;276;2538;-;-
"315895 SANTANA DO PARAISO";5319;4282;979;58;4941;204;174;4169;578;572;5304;5;3;3;3;1;4726;33;68;492;5294;-;-
"315900 SANTANA DO RIACHO";1212;861;340;11;843;303;66;4;1146;62;1210;1;1;-;-;-;1011;2;112;87;1191;-;-
"315910 SANTANA DOS MONTES";1101;657;443;1;590;419;92;599;204;298;1087;9;3;-;1;1;994;2;5;100;1074;-;-
"315920 SANTA RITA DE CALDAS";2920;1940;974;6;2052;841;27;1933;529;458;2914;3;-;3;-;-;2402;16;126;376;2900;-;-
"315930 SANTA RITA DE JACUTINGA";1692;1277;409;6;1277;377;38;1427;63;202;1668;13;2;6;2;1;1467;6;-;219;1614;-;-
"315935 SANTA RITA DE MINAS";1931;1376;550;5;1553;349;29;1388;353;190;1931;-;-;-;-;-;1787;20;27;97;1929;-;-
"315940 SANTA RITA DE IBITIPOCA";963;514;346;103;552;328;83;79;94;790;948;7;1;-;-;7;843;6;4;110;869;-;-
"315950 SANTA RITA DO ITUETO";1610;857;735;18;803;686;121;883;464;263;1596;11;-;3;-;-;1043;5;41;521;1583;-;-
"315960 SANTA RITA DO SAPUCAI";8817;7646;1131;40;7870;883;64;7728;611;478;8777;24;1;6;2;7;6227;58;293;2239;8727;-;-
"315970 SANTA ROSA DA SERRA";946;825;117;4;796;115;35;608;317;21;944;-;1;-;1;-;819;4;22;101;928;13;12
"315980 SANTA VITORIA";6330;5081;1208;41;5172;1123;35;5099;1180;51;5925;17;4;29;45;310;3588;31;671;2040;6248;-;-
"315990 SANTO ANTONIO DO AMPARO";4491;4220;267;4;4197;254;40;4107;374;10;4481;9;-;-;-;1;3981;60;387;63;4477;-;-
"316000 SANTO ANTONIO DO AVENTUREIRO";1208;933;274;1;881;295;32;993;48;167;1196;7;3;1;1;-;1052;8;1;147;1197;-;-
"316010 SANTO ANTONIO DO GRAMA";1284;1070;212;2;1074;154;56;1088;105;91;1281;3;-;-;-;-;1118;3;5;158;1279;-;-
"316020 SANTO ANTONIO DO ITAMBE";1077;325;719;33;306;517;254;291;691;95;913;73;12;65;1;13;859;17;5;196;987;-;-
"316030 SANTO ANTONIO DO JACINTO";3771;2280;1398;93;1898;927;946;1752;534;1485;3543;156;20;10;7;35;3025;137;205;404;3179;-;-
"316040 SANTO ANTONIO DO MONTE";8051;7132;914;5;7390;632;29;7224;812;15;8022;13;8;3;1;4;7465;28;69;489;7971;-;-
"316045 SANTO ANTONIO DO RETIRO";1931;1004;779;148;480;392;1059;502;596;833;1910;7;-;3;5;6;1401;24;104;402;1683;-;-
"316050 SANTO ANTONIO DO RIO ABAIXO";549;256;286;7;275;145;129;222;57;270;493;6;2;7;1;40;469;4;4;72;526;-;-
"316060 SANTO HIPOLITO";1043;739;293;11;561;442;40;9;963;71;1040;1;-;-;2;-;58;5;675;305;1034;-;-
"316070 SANTOS DUMONT";6733;5721;997;15;5912;692;129;5955;72;706;6281;243;18;4;44;143;6048;28;89;568;6635;-;-
"316080 SAO BENTO ABADE";1083;1083;-;-;1083;-;-;1083;-;-;1083;-;-;-;-;-;859;-;-;224;1083;-;-
"316090 SAO BRAS DO SUACUI";1059;928;131;-;914;123;22;-;1029;30;1059;-;-;-;-;-;1052;2;-;5;1045;130;130
"316095 SAO DOMINGOS DAS DORES";1597;658;938;1;1520;68;9;789;512;296;1590;5;-;-;1;1;1533;6;6;52;1588;-;-
"316100 SAO DOMINGOS DO PRATA";5403;3611;1759;33;3526;1747;130;4448;444;511;5275;63;19;29;2;15;5108;28;18;249;5316;116;115
"316105 SAO FELIX DE MINAS";1090;666;388;36;666;423;1;667;370;53;1090;-;-;-;-;-;1085;-;-;5;1086;-;-
"316110 SAO FRANCISCO";10869;8358;2136;375;7345;1875;1649;453;8792;1624;10744;41;2;4;3;75;6156;36;807;3870;9707;-;-
"316120 SAO FRANCISCO DE PAULA";2037;1416;468;153;1412;462;163;1387;465;185;2036;1;-;-;-;-;1960;27;10;40;2018;-;-
"316130 SAO FRANCISCO DE SALES";1411;1399;12;-;1407;3;1;1240;170;1;1309;4;3;22;12;61;67;1;1330;13;1389;-;-
"316140 SAO FRANCISCO DO GLORIA";1470;923;533;14;919;494;57;1146;162;162;1452;15;-;-;1;2;1262;6;2;200;1459;-;-
"316150 SAO GERALDO";2904;2894;10;-;2894;8;2;2894;5;5;2903;1;-;-;-;-;2900;3;-;1;2899;-;-
"316160 SAO GERALDO DA PIEDADE";1208;787;414;7;526;547;135;778;268;162;1168;4;-;8;-;28;936;7;1;264;1160;-;-
"316165 SAO GERALDO DO BAIXIO";1158;823;334;1;773;372;13;765;304;89;1156;2;-;-;-;-;839;9;214;96;1150;-;-
"316170 SAO GONCALO DO ABAETE";1744;1611;125;8;1612;128;4;1425;300;19;1740;4;-;-;-;-;1522;7;165;50;1709;-;-
"316180 SAO GONCALO DO PARA";3246;2988;256;2;3072;160;14;2621;620;5;3239;4;-;1;1;1;2979;19;75;173;3222;-;-
"316190 SAO GONCALO DO RIO ABAIXO";2695;1569;1068;58;1644;975;76;1780;490;425;2616;45;5;5;3;21;2382;51;9;253;2597;-;-
"316200 SAO GONCALO DO SAPUCAI";2614;2466;51;97;2592;10;12;2595;13;6;2612;2;-;-;-;-;2098;13;58;445;2611;-;-
"316210 SAO GOTARDO";7894;7622;267;5;7851;34;9;6569;1324;1;7874;10;3;1;1;5;7486;13;51;344;7851;-;-
"316220 SAO JOAO BATISTA DO GLORIA";1893;1892;1;-;1893;-;-;1889;4;-;1893;-;-;-;-;-;1750;-;7;136;1886;-;-
"316225 SAO JOAO DA LAGOA";1461;695;749;17;610;719;132;1;1295;165;1428;6;2;2;22;1;1139;6;17;299;1405;-;-
"316230 SAO JOAO DA MATA";887;581;304;2;632;237;18;579;251;57;886;-;1;-;-;-;776;2;-;109;883;-;-
"316240 SAO JOAO DA PONTE";6811;4198;2435;178;1433;4257;1121;34;5720;1057;6773;19;5;6;1;7;3425;74;94;3218;6702;-;-
"316245 SAO JOAO DAS MISSOES";2561;1594;835;132;575;1012;974;20;1414;1127;2167;303;71;7;3;10;1747;13;234;567;2080;-;-
"316250 SAO JOAO DEL REI";12483;12041;412;30;11936;449;98;10749;1336;398;12420;11;3;1;3;45;12195;26;64;198;12431;-;-
"316255 SAO JOAO DO MANHUACU";2627;1321;1276;30;1427;1030;170;1419;602;606;2621;6;-;-;-;-;2157;45;23;402;2603;-;-
"316257 SAO JOAO DO MANTENINHA";1747;1234;503;10;1222;414;111;1250;184;313;1740;2;-;2;2;1;1221;21;196;309;1699;-;-
"316260 SAO JOAO DO ORIENTE";2465;1949;486;30;1975;425;65;1972;159;334;2465;-;-;-;-;-;1996;9;20;440;2453;-;-
"316265 SAO JOAO DO PACUI";1048;1;1046;1;342;423;283;-;741;307;1042;-;1;-;5;-;566;8;4;470;925;-;-
"316270 SAO JOAO DO PARAISO";6912;4431;2318;163;3583;1552;1777;713;5037;1162;6783;20;4;3;1;101;5625;27;313;947;6679;-;-
"316280 SAO JOAO EVANGELISTA";3900;2885;890;125;2796;836;268;2845;886;169;3662;201;5;24;6;2;3353;15;276;256;3838;-;-
"316290 SAO JOAO NEPOMUCENO";4222;3338;883;1;3985;214;23;4013;119;90;4215;3;1;-;-;3;3882;11;-;329;3871;-;-
"316292 SAO JOAQUIM DE BICAS";6354;5996;241;117;5543;750;61;2864;3425;65;6345;6;-;2;1;-;5999;23;32;300;6316;-;-
"316294 SAO JOSE DA BARRA";2074;1519;550;5;1692;374;8;1469;601;4;2071;3;-;-;-;-;1763;19;21;271;2051;-;-
"316295 SAO JOSE DA LAPA";4128;4043;78;7;4091;36;1;3068;1003;57;4112;7;-;2;1;6;3632;26;1;469;4085;219;144
"316300 SAO JOSE DA SAFIRA";1245;890;346;9;708;433;104;911;227;107;1115;90;5;31;2;2;584;10;139;512;1205;-;-
"316310 SAO JOSE DA VARGINHA";1176;915;261;-;920;256;-;127;1047;2;1176;-;-;-;-;-;1121;5;-;50;1171;-;-
"316320 SAO JOSE DO ALEGRE";1140;836;301;3;881;230;29;845;74;221;1135;4;-;1;-;-;1002;-;7;131;1134;-;-
"316330 SAO JOSE DO DIVINO";1140;807;271;62;807;237;96;820;172;148;1135;2;1;1;-;1;984;7;20;129;1131;-;-
"316340 SAO JOSE DO GOIABAL";1721;1266;414;41;1270;311;140;1344;158;219;1670;28;5;13;4;1;1459;56;33;173;1690;-;-
"316350 SAO JOSE DO JACURI";1825;597;1188;40;611;981;233;705;884;236;1663;154;5;3;-;-;1518;5;55;247;1759;-;-
"316360 SAO JOSE DO MANTIMENTO";781;512;260;9;488;234;59;488;218;75;780;1;-;-;-;-;501;2;144;134;771;-;-
"316370 SAO LOURENCO";8192;8063;116;13;8127;56;9;8124;33;35;8182;-;-;2;5;3;7231;45;88;828;8175;-;-
"316380 SAO MIGUEL DO ANTA";1600;998;533;69;1047;347;206;406;87;1107;1590;6;-;1;-;3;1395;40;30;135;1531;-;-
"316390 SAO PEDRO DA UNIAO";427;293;133;1;210;217;-;134;290;3;427;-;-;-;-;-;248;2;-;177;426;-;-
"316400 SAO PEDRO DOS FERROS";2502;1949;551;2;1972;529;1;1942;553;7;2501;1;-;-;-;-;1954;543;-;5;2500;-;-
"316410 SAO PEDRO DO SUACUI";1319;776;533;10;624;608;87;785;386;148;1114;183;17;4;-;1;1112;41;55;111;1241;-;-
"316420 SAO ROMAO";2187;1689;460;38;1378;336;473;18;1730;439;2082;33;8;4;4;56;1342;12;290;543;1528;-;-
"316430 SAO ROQUE DE MINAS";2224;1520;704;-;1626;592;6;1446;719;59;2144;12;1;-;1;66;1981;17;192;34;2157;-;-
"316440 SAO SEBASTIAO DA BELA VISTA";1478;997;475;6;1405;69;4;1116;317;45;1474;4;-;-;-;-;1306;5;6;161;1475;-;-
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";902;580;321;1;586;189;127;617;34;251;902;-;-;-;-;-;482;36;230;154;886;-;-
"316447 SAO SEBASTIAO DO ANTA";1643;944;699;-;1264;361;18;1192;284;167;1643;-;-;-;-;-;1642;1;-;-;1643;-;-
"316450 SAO SEBASTIAO DO MARANHAO";1688;870;707;111;527;910;251;691;792;205;1392;277;16;3;-;-;1260;7;96;325;1384;-;-
"316460 SAO SEBASTIAO DO OESTE";2115;1169;893;53;1134;955;26;989;1121;5;2111;-;-;2;-;2;2045;4;-;66;2097;-;-
"316470 SAO SEBASTIAO DO PARAISO";15756;15689;61;6;15691;57;8;15685;65;6;15721;25;-;1;2;7;13979;31;389;1357;15618;13;3
"316480 SAO SEBASTIAO DO RIO PRETO";505;254;242;9;155;245;105;35;49;421;481;13;3;5;2;1;376;4;-;125;453;-;-
"316490 SAO SEBASTIAO DO RIO VERDE";652;411;239;2;415;227;10;577;44;31;643;5;4;-;-;-;604;6;-;42;641;-;-
"316500 SAO TIAGO";3319;2704;609;6;2699;566;54;2104;1155;60;3319;-;-;-;-;-;3227;10;2;80;3319;-;-
"316510 SAO TOMAS DE AQUINO";2269;1946;323;-;1952;313;4;1945;324;-;2264;5;-;-;-;-;2047;5;117;100;2224;-;-
"316520 SAO THOME DAS LETRAS";2069;1260;802;7;1508;549;12;1276;671;122;2046;3;-;-;2;18;1482;31;217;339;2000;-;-
"316530 SAO VICENTE DE MINAS";2015;1836;178;1;1837;169;9;1819;187;9;2014;-;1;-;-;-;1880;15;17;103;2009;-;-
"316540 SAPUCAI-MIRIM";1628;889;738;1;1482;133;13;901;451;276;1602;3;3;18;-;2;556;22;39;1011;1618;-;-
"316550 SARDOA";1324;596;720;8;444;845;35;449;832;43;1307;12;-;4;-;1;1079;3;7;235;1313;-;-
"316553 SARZEDO";7627;7494;130;3;7521;97;9;6730;823;74;7566;39;14;3;3;2;7146;37;330;114;7524;-;-
"316555 SETUBINHA";2175;696;1413;66;368;961;846;315;883;977;1663;317;14;161;1;19;1515;31;136;493;1544;-;-
"316556 SEM-PEIXE";869;443;418;8;373;453;43;757;58;54;856;5;3;5;-;-;843;1;-;25;857;-;-
"316557 SENADOR AMARAL";1523;894;607;22;1018;449;56;851;443;229;1492;16;2;3;2;8;471;17;291;744;1475;-;-
"316560 SENADOR CORTES";621;459;161;1;451;147;23;556;45;20;621;-;-;-;-;-;502;13;-;106;617;-;-
"316570 SENADOR FIRMINO";2451;1751;696;4;1818;614;19;1559;484;408;2447;1;-;1;1;1;2403;10;-;38;2428;-;-
"316580 SENADOR JOSE BENTO";632;240;392;-;451;181;-;245;376;11;632;-;-;-;-;-;584;3;3;42;626;-;-
"316590 SENADOR MODESTINO GONCALVES";1388;428;927;33;415;621;352;417;455;516;1230;109;8;24;2;15;842;8;365;173;1279;-;-
"316600 SENHORA DE OLIVEIRA";1663;1041;541;81;959;456;248;1040;191;432;1609;42;12;-;-;-;1473;5;3;182;1636;-;-
"316610 SENHORA DO PORTO";1011;418;591;2;418;423;170;422;398;191;790;168;25;23;2;3;942;6;-;63;971;-;-
"316620 SENHORA DOS REMEDIOS";2966;1965;959;42;1450;1275;241;977;759;1230;2947;13;5;1;-;-;2740;2;1;223;2947;-;-
"316630 SERICITA";2090;1142;893;55;1166;621;303;1326;308;456;2068;16;2;2;-;2;1739;1;9;341;2062;-;-
"316640 SERITINGA";587;498;89;-;498;79;10;504;63;20;587;-;-;-;-;-;535;5;-;47;584;-;-
