 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2013
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"316165 SAO GERALDO DO BAIXIO";1175;858;317;-;809;360;6;803;347;25;1175;-;-;-;-;-;804;3;119;249;1172;59;60
"316170 SAO GONCALO DO ABAETE";1743;1402;313;28;1531;210;2;1209;499;35;1731;5;2;1;-;4;1395;10;166;172;1671;37;45
"316180 SAO GONCALO DO PARA";3264;3012;248;4;3089;162;13;2669;591;4;3257;4;-;1;1;1;2985;18;88;173;3203;1;9
"316190 SAO GONCALO DO RIO ABAIXO";2571;1476;1037;58;1551;948;72;1723;459;389;2491;46;5;5;3;21;2285;49;9;228;2471;-;1
"316200 SAO GONCALO DO SAPUCAI";2734;2603;44;87;2714;10;10;2716;12;6;2732;2;-;-;-;-;2245;14;47;428;2731;-;2
"316210 SAO GOTARDO";8457;8131;324;2;8418;32;7;7228;1227;2;8436;11;3;-;-;7;8024;11;53;369;8388;108;245
"316220 SAO JOAO BATISTA DO GLORIA";1983;1983;-;-;1983;-;-;1980;3;-;1983;-;-;-;-;-;1858;-;3;122;1972;150;146
"316225 SAO JOAO DA LAGOA";1480;722;741;17;657;707;116;1;1335;144;1455;5;1;1;18;-;1183;3;13;281;1431;203;29
"316230 SAO JOAO DA MATA";950;618;329;3;671;268;11;616;266;68;949;-;1;-;-;-;807;3;8;132;943;154;143
"316240 SAO JOAO DA PONTE";6979;4405;2382;192;1476;4336;1167;38;5904;1037;6940;18;5;7;1;8;3453;67;113;3346;6871;12;3
"316245 SAO JOAO DAS MISSOES";2757;1857;793;107;672;1105;980;19;1618;1120;2468;225;48;6;2;8;1897;20;191;649;2284;2;3
"316250 SAO JOAO DEL REI";12711;12278;405;28;12176;439;96;11016;1337;358;12620;10;3;1;2;75;12401;29;66;215;12637;393;330
"316255 SAO JOAO DO MANHUACU";3100;1507;1551;42;1611;1327;162;1589;955;556;3094;6;-;-;-;-;2485;58;29;528;3046;97;7
"316257 SAO JOAO DO MANTENINHA";735;615;120;-;635;92;8;610;112;13;733;2;-;-;-;-;635;-;-;100;735;63;-
"316260 SAO JOAO DO ORIENTE";2312;1914;393;5;1951;354;7;1898;301;113;2304;5;1;-;-;2;1650;305;-;357;2285;11;33
"316265 SAO JOAO DO PACUI";1140;-;1140;-;504;581;55;-;1004;136;1140;-;-;-;-;-;868;2;-;270;1125;521;521
"316270 SAO JOAO DO PARAISO";6920;4465;2294;161;3638;1597;1685;822;5002;1096;6799;20;5;2;1;93;5638;28;317;937;6676;1446;1446
"316280 SAO JOAO EVANGELISTA";4411;3413;986;12;3408;984;19;3446;955;10;4374;27;9;-;1;-;3410;819;11;171;4188;967;1014
"316290 SAO JOAO NEPOMUCENO";4025;3485;540;-;3827;189;9;3858;80;87;4023;-;1;-;-;1;3777;5;-;243;3827;536;545
"316292 SAO JOAQUIM DE BICAS";6720;6294;256;170;5896;760;64;2998;3659;63;6707;6;-;5;1;1;6231;33;54;402;6673;652;29
"316294 SAO JOSE DA BARRA";2081;1512;564;5;1716;358;7;1465;614;2;2076;5;-;-;-;-;1760;19;15;287;2061;140;139
"316295 SAO JOSE DA LAPA";6088;5920;160;8;6026;60;2;4329;1671;88;6068;6;2;2;4;6;5432;38;1;617;6045;207;98
"316300 SAO JOSE DA SAFIRA";1259;913;333;13;787;372;100;943;206;110;1144;73;8;32;1;1;669;8;78;504;1219;371;56
"316310 SAO JOSE DA VARGINHA";1230;939;291;-;979;251;-;149;1079;2;1230;-;-;-;-;-;1143;5;-;82;1225;96;90
"316320 SAO JOSE DO ALEGRE";1050;745;302;3;780;244;26;754;82;214;1050;-;-;-;-;-;907;-;4;139;1048;118;117
"316330 SAO JOSE DO DIVINO";1181;848;278;55;846;245;90;860;197;124;1175;2;1;1;-;2;1024;7;14;136;1172;241;242
"316340 SAO JOSE DO GOIABAL";1723;1266;419;38;1281;308;134;1337;168;218;1675;26;3;13;3;3;1466;57;31;169;1695;416;885
"316350 SAO JOSE DO JACURI";1827;620;1166;41;600;1025;202;750;867;210;1679;143;2;3;-;-;1546;12;49;220;1770;552;774
"316360 SAO JOSE DO MANTIMENTO";862;578;275;9;566;273;23;562;242;58;861;1;-;-;-;-;270;1;517;74;853;162;37
"316370 SAO LOURENCO";8201;8096;95;10;8143;50;8;8154;32;15;8193;-;-;2;3;3;7362;42;68;729;8182;540;458
"316380 SAO MIGUEL DO ANTA";2108;1264;777;67;1318;501;289;778;101;1229;2093;10;-;1;-;4;1872;40;34;162;2036;495;532
"316390 SAO PEDRO DA UNIAO";1830;1355;473;2;1255;574;1;1242;574;13;1827;3;-;-;-;-;1043;51;446;290;1820;13;8
"316400 SAO PEDRO DOS FERROS";2460;1856;603;1;2097;324;39;2068;244;148;2453;5;-;2;-;-;2379;62;-;19;2455;397;446
"316410 SAO PEDRO DO SUACUI";1348;511;828;9;486;810;52;521;722;105;1253;79;4;1;-;11;1099;27;4;218;1309;273;283
"316420 SAO ROMAO";2187;1689;460;38;1378;336;473;18;1730;439;2082;33;8;4;4;56;1342;12;290;543;1528;-;-
"316430 SAO ROQUE DE MINAS";2311;1609;702;-;1717;588;6;1446;812;53;2187;16;2;-;-;106;2088;20;171;32;2249;219;244
"316440 SAO SEBASTIAO DA BELA VISTA";1580;978;598;4;1507;68;5;1086;438;56;1571;9;-;-;-;-;1389;11;3;177;1474;105;808
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";966;613;353;-;618;232;116;639;44;283;966;-;-;-;-;-;367;29;390;180;955;69;74
"316447 SAO SEBASTIAO DO ANTA";1664;979;685;-;1286;361;17;1213;284;167;1664;-;-;-;-;-;1662;2;-;-;1664;487;435
"316450 SAO SEBASTIAO DO MARANHAO";2714;1194;1397;123;1018;1427;269;1068;1501;145;2456;193;6;22;5;32;2247;39;48;380;2328;-;-
"316460 SAO SEBASTIAO DO OESTE";2303;1350;912;41;1355;931;17;1247;1051;5;2297;3;-;1;-;2;2227;19;2;55;2273;130;16
"316470 SAO SEBASTIAO DO PARAISO";18915;18340;564;11;18539;361;15;18333;571;11;18857;46;-;2;1;9;16872;46;558;1439;18509;838;912
"316480 SAO SEBASTIAO DO RIO PRETO";508;255;246;7;160;248;100;31;44;433;486;12;2;5;2;1;387;4;-;117;458;75;-
"316490 SAO SEBASTIAO DO RIO VERDE";646;413;231;2;415;224;7;569;48;29;637;6;3;-;-;-;605;5;-;36;636;-;-
"316500 SAO TIAGO";3467;2880;584;3;2879;551;37;2620;820;27;3465;2;-;-;-;-;3399;10;3;55;3466;264;270
"316510 SAO TOMAS DE AQUINO";2446;1994;452;-;1995;451;-;1992;452;2;2446;-;-;-;-;-;2167;13;1;265;2428;150;154
"316520 SAO THOME DAS LETRAS";2047;1250;790;7;1503;532;12;1266;667;114;2025;3;-;-;2;17;1528;23;159;337;1982;-;-
"316530 SAO VICENTE DE MINAS";2088;1927;160;1;1926;154;8;1911;170;7;2087;-;1;-;-;-;1962;11;16;99;2078;91;416
"316540 SAPUCAI-MIRIM";1635;891;744;-;1493;130;12;901;468;266;1614;1;3;15;-;2;557;22;39;1017;1625;4;-
"316550 SARDOA";1435;665;759;11;530;872;33;540;856;39;1420;11;1;2;-;1;1103;133;11;188;1413;6;1
"316553 SARZEDO";8590;8407;180;3;8505;77;8;7481;1054;55;8535;38;10;4;2;1;8234;29;239;88;8518;308;301
"316555 SETUBINHA";2696;1159;1528;9;838;1325;533;684;1593;419;2458;147;6;66;-;19;2103;26;206;361;2434;880;879
"316556 SEM-PEIXE";853;429;416;8;360;450;43;741;58;54;840;5;3;5;-;-;826;2;-;25;841;-;-
"316557 SENADOR AMARAL";1660;994;645;21;1174;432;54;944;497;219;1636;7;-;3;2;12;576;19;252;813;1621;185;181
"316560 SENADOR CORTES";612;461;150;1;455;142;15;550;43;19;612;-;-;-;-;-;514;12;-;86;608;-;-
"316570 SENADOR FIRMINO";2491;1792;694;5;1865;613;13;1619;476;396;2482;2;-;2;1;4;2426;12;28;25;2458;54;17
"316580 SENADOR JOSE BENTO";634;240;394;-;539;95;-;250;377;7;634;-;-;-;-;-;601;1;3;29;630;19;19
"316590 SENADOR MODESTINO GONCALVES";1273;428;828;17;415;615;243;416;520;337;1159;85;6;17;2;4;801;6;364;102;1201;-;-
"316600 SENHORA DE OLIVEIRA";1670;1117;480;73;1024;481;165;1173;164;333;1636;29;5;-;-;-;1422;11;3;234;1655;54;8
"316610 SENHORA DO PORTO";1001;496;503;2;498;425;78;495;300;206;859;106;4;32;-;-;955;2;-;44;987;188;-
"316620 SENHORA DOS REMEDIOS";3052;2142;906;4;1659;1230;163;1088;755;1209;3042;5;5;-;-;-;2881;1;1;169;3036;710;638
"316630 SERICITA";2127;1173;903;51;1203;624;300;1344;316;467;2108;13;2;2;-;2;1776;1;8;342;2101;558;1068
"316640 SERITINGA";601;512;89;-;510;83;8;516;65;20;601;-;-;-;-;-;543;5;-;53;600;67;171
"316650 SERRA AZUL DE MINAS";1179;615;563;1;450;455;274;528;507;144;1052;74;2;49;1;1;978;4;32;165;1111;1;-
"316660 SERRA DA SAUDADE";294;210;84;-;212;81;1;163;131;-;293;1;-;-;-;-;79;4;211;-;294;21;20
"316670 SERRA DOS AIMORES";3081;2723;344;14;2594;428;59;330;2672;79;3056;21;1;1;-;2;2423;14;543;101;3071;-;3
"316680 SERRA DO SALITRE";2123;2122;-;1;2121;2;-;2116;7;-;2117;5;-;1;-;-;1342;1;780;-;2116;1;3
"316690 SERRANIA";2221;2003;217;1;2125;93;3;1998;205;18;2215;6;-;-;-;-;1932;18;112;159;2216;3;14
"316695 SERRANOPOLIS DE MINAS";1237;429;743;65;549;319;369;-;916;321;1235;-;-;-;-;2;936;1;108;192;1062;523;590
"316700 SERRANOS";576;478;97;1;479;77;20;467;79;30;576;-;-;-;-;-;508;10;19;39;566;85;220
"316710 SERRO";5343;2781;2500;62;2794;2473;76;1919;3205;219;5084;165;3;67;-;24;4689;9;444;201;5190;376;-
"316720 SETE LAGOAS";30151;29710;411;30;29523;539;89;28353;1757;41;30140;7;-;-;3;1;23641;48;243;6219;30088;1414;574
"316730 SILVEIRANIA";785;570;199;16;538;201;46;640;70;75;770;13;2;-;-;-;741;9;5;30;715;93;90
"316740 SILVIANOPOLIS";1779;1116;662;1;1135;636;8;1110;665;4;1774;4;-;1;-;-;1637;54;63;25;1773;44;46
"316750 SIMAO PEREIRA";881;709;172;-;763;112;6;764;104;13;875;2;-;-;3;1;765;7;2;107;863;89;73
"316760 SIMONESIA";5737;2433;3204;100;2611;2097;1029;2411;1522;1804;5688;26;5;12;4;2;3739;65;218;1715;5601;744;738
"316770 SOBRALIA";1150;1150;-;-;1149;1;-;1150;-;-;1150;-;-;-;-;-;1144;-;5;1;1149;202;217
"316780 SOLEDADE DE MINAS";1732;1168;558;6;1385;328;19;1149;393;190;1716;7;8;1;-;-;1429;16;97;190;1717;66;63
"316790 TABULEIRO";1352;1030;320;2;1060;278;14;1287;63;2;1338;11;-;3;-;-;1271;1;1;79;1336;118;29
"316800 TAIOBEIRAS";8607;7271;1262;74;7366;930;311;401;8155;51;8565;26;10;1;3;2;8025;65;112;405;8332;116;123
"316805 TAPARUBA";1236;820;416;-;822;414;-;819;416;1;1236;-;-;-;-;-;1234;2;-;-;1236;65;65
"316810 TAPIRA";1312;809;499;4;893;414;5;810;413;89;1294;7;10;1;-;-;1101;2;44;165;1294;67;28
"316820 TAPIRAI";674;419;252;3;433;226;15;400;244;30;671;2;-;-;1;-;646;1;3;24;648;36;100
"316830 TAQUARACU DE MINAS";1120;577;528;15;567;525;28;321;719;80;1115;3;-;-;1;1;539;6;465;110;1107;15;2
"316840 TARUMIRIM";4435;2548;1855;32;2802;1334;299;2851;805;779;4421;7;-;6;1;-;3669;26;228;512;4258;331;139
"316850 TEIXEIRAS";3539;2635;899;5;2708;760;71;2732;224;583;3528;10;1;-;-;-;3408;8;50;73;3515;243;368
"316860 TEOFILO OTONI";25138;19508;5273;357;18946;4317;1875;16775;5452;2911;24663;202;40;83;54;96;19012;176;3565;2385;22729;645;472
"316870 TIMOTEO";14111;13401;583;127;13900;107;104;13531;463;117;14008;38;6;9;21;29;11789;34;1761;527;13940;278;204
"316880 TIRADENTES";1977;1629;347;1;1681;295;1;1543;388;46;1969;1;-;-;-;7;1968;1;-;8;1963;77;10
"316890 TIROS";2402;1807;592;3;1789;550;63;1791;479;132;2350;4;1;27;12;8;2355;5;14;28;2356;150;45
"316900 TOCANTINS";3168;2175;991;2;2135;985;48;2269;841;58;3116;46;6;-;-;-;3086;16;3;63;3127;160;168
"316905 TOCOS DO MOJI";1297;593;696;8;1172;114;11;518;113;666;1287;8;-;1;-;1;818;9;82;388;1281;31;45
"316910 TOLEDO";1750;939;804;7;1611;123;16;903;577;270;1670;20;2;1;-;57;746;7;207;790;1738;105;104
"316920 TOMBOS";3030;2528;499;3;2580;298;152;2518;321;191;3027;3;-;-;-;-;2914;9;1;106;3016;160;117
"316930 TRES CORACOES";9990;9300;617;73;9673;292;25;9432;411;147;9943;3;-;2;-;42;8737;108;103;1042;9606;385;324
"316935 TRES MARIAS";6392;6143;237;12;6107;256;29;5317;1007;68;6348;10;1;-;7;26;5848;46;77;421;6270;376;672
"316940 TRES PONTAS";2533;1750;530;253;1784;732;17;1699;792;42;2511;2;1;-;-;19;2021;22;256;234;2483;217;149
"316950 TUMIRITINGA";1848;1528;319;1;1387;460;1;803;1026;19;1848;-;-;-;-;-;805;3;956;84;1811;41;1
"316960 TUPACIGUARA";6528;6506;10;12;6494;23;11;6489;36;3;6471;29;2;-;6;20;5837;26;13;652;6455;295;149
"316970 TURMALINA";5974;4720;1109;145;4722;1221;31;4433;1429;112;5970;3;-;-;-;1;5458;392;32;92;5877;120;77
"316980 TURVOLANDIA";1613;1013;589;11;1123;444;46;926;619;68;1493;-;1;-;-;119;1370;20;8;215;1596;167;164
"316990 UBA";17745;16097;1634;14;16753;903;89;16785;589;371;17662;20;39;3;3;18;16867;95;179;604;17557;93;43
"317000 UBAI";3019;1268;1712;39;1347;1224;448;36;2614;369;2928;31;8;2;2;48;858;12;4;2145;2918;1083;1104
"317005 UBAPORANGA";4034;2197;1827;10;2219;1415;400;2241;838;955;4025;5;1;1;-;2;3409;39;196;390;3992;25;23
"317010 UBERABA";43965;41457;2397;111;42262;1625;78;41522;2326;117;43844;18;8;29;34;32;34463;221;168;9113;43770;510;112
"317020 UBERLANDIA";58790;58089;43;658;58625;118;47;56329;2448;13;58146;27;4;338;80;141;55909;63;129;2689;58761;336;441
"317030 UMBURATIBA";550;549;1;-;550;-;-;550;-;-;488;15;-;-;-;47;488;1;60;1;544;159;537
"317040 UNAI";14492;10246;4113;133;10422;3808;262;8578;5147;767;14208;27;46;34;65;112;10139;103;768;3482;13086;168;168
"317043 UNIAO DE MINAS";1082;902;180;-;904;178;-;904;178;-;1077;1;-;4;-;-;2;-;901;179;1077;172;188
"317047 URUANA DE MINAS";1216;788;416;12;706;435;75;43;1080;93;1204;3;1;4;4;-;1025;14;115;62;1029;53;69
"317050 URUCANIA";2959;2291;659;9;2369;534;56;2480;242;237;2950;7;-;-;2;-;2716;12;3;228;2900;51;51
"317057 VARGEM ALEGRE";2105;1700;405;-;1702;372;31;1705;232;168;2105;-;-;-;-;-;1595;1;10;499;2096;417;430
"317060 VARGEM BONITA";734;573;161;-;581;152;1;573;158;3;703;28;3;-;-;-;151;1;573;9;729;113;235
"317065 VARGEM GRANDE DO RIO PARDO";1214;926;255;33;728;386;100;1;1171;42;1213;1;-;-;-;-;796;-;303;115;1165;1;1
"317070 VARGINHA";12714;11722;981;11;11951;707;56;11728;928;58;12658;20;-;-;1;35;12394;62;10;248;12534;224;157
"317075 VARJAO DE MINAS";2100;1947;151;2;1982;114;4;1925;167;8;2078;-;-;1;21;-;2015;6;72;7;2033;45;161
"317080 VARZEA DA PALMA";10514;9643;829;42;9538;936;40;1295;8977;242;10478;16;-;5;1;14;8750;48;3;1713;10420;482;187
"317090 VARZELANDIA";5209;4114;1041;54;1963;2612;634;498;4074;637;5196;6;-;3;1;3;3300;25;522;1362;5177;873;806
"317100 VAZANTE";6192;5467;718;7;5509;582;101;5497;677;18;6085;12;12;4;45;34;898;3;5134;157;6145;2;9
"317103 VERDELANDIA";2244;1405;614;225;1083;718;443;352;1352;540;2138;32;7;41;19;7;714;42;825;663;2098;1;34
"317107 VEREDINHA";1949;1267;555;127;1012;544;393;1091;755;103;1946;1;-;-;1;1;1796;20;-;133;1807;411;932
"317110 VERISSIMO";1027;743;276;8;845;179;3;780;247;-;1027;-;-;-;-;-;195;-;458;374;1021;94;284
"317115 VERMELHO NOVO";1653;653;995;5;732;660;261;620;396;637;1651;-;-;-;1;1;1318;3;2;330;1644;352;4
"317120 VESPASIANO";15961;15878;74;9;15174;536;251;13210;2474;277;15701;237;16;2;2;3;13297;38;2353;273;15911;67;25
"317130 VICOSA";13813;12520;1255;38;12676;1034;103;12484;592;737;13725;54;6;2;2;24;13021;45;119;628;13686;321;1196
"317140 VIEIRAS";1121;638;483;-;664;276;181;641;243;237;1121;-;-;-;-;-;1062;2;1;56;1118;1;-
"317150 MATHIAS LOBATO";1045;1030;15;-;1030;14;1;1031;12;2;1045;-;-;-;-;-;1027;1;4;13;1043;42;38
"317170 VIRGINIA";2483;1411;1050;22;1243;1090;150;1355;133;995;2442;30;5;1;-;5;1868;47;16;552;2474;151;150
"317180 VIRGINOPOLIS";2358;1349;1004;5;1437;886;35;1676;620;62;2227;126;-;5;-;-;2159;5;2;192;2351;477;457
"317190 VIRGOLANDIA";1823;1251;567;5;996;534;293;1183;434;206;1711;112;-;-;-;-;1269;6;298;250;1805;548;553
"317200 VISCONDE DO RIO BRANCO";10039;9853;180;6;9964;69;6;9846;48;145;9913;5;-;1;-;120;8019;10;1816;194;9885;86;84
"317210 VOLTA GRANDE";1552;1523;28;1;1480;72;-;1412;38;102;1541;11;-;-;-;-;1166;9;248;129;1542;3;1
"317220 WENCESLAU BRAZ";835;299;531;5;797;28;10;53;19;763;830;3;-;1;-;1;433;5;10;387;830;134;21
"320010 AFONSO CLAUDIO";9100;4412;4646;42;4756;3984;360;4015;4257;828;8978;12;3;103;1;3;5209;31;939;2921;9066;1477;1470
"320013 AGUIA BRANCA";3057;998;2054;5;1020;1839;198;987;1936;134;3009;4;2;30;2;10;1899;14;46;1098;3026;3;-
"320016 AGUA DOCE DO NORTE";3930;2385;1517;28;2178;1200;552;1741;1637;552;3923;2;-;5;-;-;2265;3;71;1591;3771;125;122
"320020 ALEGRE";7778;6044;1678;56;6060;1379;339;6108;625;1045;7686;51;9;28;3;1;6383;38;527;830;7755;84;3
"320030 ALFREDO CHAVES";4735;2278;2228;229;4157;553;25;2281;2418;36;4596;19;5;48;1;66;2842;27;2;1864;4709;355;406
"320035 ALTO RIO NOVO";2495;1435;1057;3;1395;702;398;1339;802;354;2493;-;-;1;1;-;1484;9;411;591;2391;114;112
"320040 ANCHIETA";7849;6599;1206;44;7147;633;69;1349;6334;166;7776;27;3;25;11;7;5694;45;968;1142;7676;3;9
"320050 APIACA";2474;1837;626;11;1845;334;295;1743;238;493;2461;6;-;4;1;2;2000;11;7;456;2439;217;319
"320060 ARACRUZ";24143;21691;2218;234;22438;1568;137;19051;4698;394;23536;84;27;356;62;78;16522;100;2511;5010;23022;177;211
"320070 ATILIO VIVACQUA";3245;2039;1194;12;2395;823;27;1885;1077;283;3231;2;-;2;3;7;2548;19;182;496;3228;134;74
"320080 BAIXO GUANDU";9829;7974;1738;117;7800;1793;236;7542;1594;693;9787;8;-;31;2;1;5151;21;3425;1232;9825;93;93
"320090 BARRA DE SAO FRANCISCO";13398;8939;4417;42;8636;3957;805;6007;4574;2817;13115;83;8;99;32;61;8003;39;1175;4181;13214;955;684
"320100 BOA ESPERANCA";4396;3160;1226;10;3093;1155;148;1930;2368;98;4329;13;-;15;5;34;2984;13;491;908;4368;322;1275
"320110 BOM JESUS DO NORTE";3057;2908;143;6;2914;109;34;2879;92;86;3046;1;1;-;-;9;2915;2;21;119;3043;3;-
"320115 BREJETUBA";3857;1230;2618;9;1963;1618;276;1030;1682;1145;3669;21;8;141;9;9;1803;4;358;1692;3850;324;78
"320120 CACHOEIRO DE ITAPEMIRIM";33510;30396;2987;127;31371;2062;77;29166;2748;1596;33228;72;12;57;28;113;27448;177;3256;2629;33380;841;425
"320130 CARIACICA";42981;42540;373;68;36202;4670;2109;27563;10557;4861;40385;714;213;1110;454;105;29289;464;3501;9727;41544;2;-
"320140 CASTELO";11065;7579;3472;14;8572;2429;64;6434;2675;1956;10805;37;2;169;2;50;7483;34;426;3122;11042;213;10
"320150 COLATINA";30209;26328;3683;198;27078;2830;301;24846;3906;1457;29279;109;28;496;45;252;23246;135;3430;3398;29412;286;303
"320160 CONCEICAO DA BARRA";2188;1692;493;3;1670;492;26;14;1814;360;2162;8;1;9;2;6;1277;4;133;774;2157;232;191
"320170 CONCEICAO DO CASTELO";3747;2082;1642;23;2502;1094;151;1880;1320;547;3456;65;24;172;16;14;2433;14;335;965;3723;118;80
"320180 DIVINO DE SAO LOURENCO";1375;636;738;1;690;557;128;592;300;483;1367;6;-;-;-;2;709;1;194;471;1355;249;279
"320190 DOMINGOS MARTINS";6305;1528;4724;53;3970;2139;196;1022;4190;1093;5618;119;26;375;31;136;2710;47;761;2787;6217;4;9
"320200 DORES DO RIO PRETO";2024;1168;849;7;1568;416;40;1137;523;364;2011;7;2;3;-;1;1486;14;42;482;2019;225;122
"320210 ECOPORANGA";8915;5923;2969;23;5205;3118;592;3957;3571;1387;8817;13;4;4;2;75;5733;39;922;2221;8745;28;5
"320220 FUNDAO";5096;4170;922;4;4321;721;54;2254;2594;248;4929;25;6;106;7;23;3834;23;850;389;5079;308;266
"320225 GOVERNADOR LINDENBERG";3425;1371;2051;3;1534;1753;138;1010;1878;537;3340;3;-;75;7;-;2087;10;186;1142;3422;286;456
"320230 GUACUI";8323;6867;1427;29;7012;1226;85;6880;622;821;8288;22;2;5;3;3;5139;90;2003;1091;8248;679;660
"320240 GUARAPARI";12418;10532;1827;59;10763;1449;206;4215;6176;2027;12099;60;39;119;61;40;8992;156;1417;1853;11773;126;126
"320245 IBATIBA";7110;3942;3153;15;4654;2059;397;4009;581;2520;7089;4;1;10;5;1;4657;7;67;2379;7099;245;25
"320250 IBIRACU";3502;3082;418;2;3155;324;23;2836;448;218;3296;20;3;169;7;7;2298;11;207;986;3492;130;85
"320255 IBITIRAMA";2779;1183;1579;17;1409;1138;232;1017;616;1146;2706;48;5;17;1;2;993;6;973;807;2742;385;16
"320260 ICONHA";4110;2557;1533;20;3499;559;52;1547;1737;826;3999;79;3;23;3;3;2452;14;376;1268;4092;338;403
"320265 IRUPI";4085;1674;2401;10;2033;1533;519;1673;549;1863;4059;17;2;2;1;4;2578;20;262;1225;4063;426;430
"320270 ITAGUACU";4691;2773;1860;58;3016;1544;131;848;3794;49;4615;17;7;41;3;8;2947;29;538;1177;4665;508;477
"320280 ITAPEMIRIM";10550;7597;2866;87;9053;1422;75;1100;8411;1039;10501;10;3;29;3;4;7298;40;834;2378;10532;2323;3102
"320290 ITARANA";3500;1700;1776;24;2379;991;130;1081;2351;68;3460;9;1;30;-;-;1878;1;418;1203;3497;598;631
"320300 IUNA";7402;4422;2954;26;4874;2454;74;4197;1051;2154;7393;6;2;1;-;-;5368;21;163;1850;7381;511;150
"320305 JAGUARE";7699;5359;2281;59;6114;1484;101;4211;3365;123;7172;273;18;214;5;17;4459;143;1413;1684;7683;1011;1040
"320310 JERONIMO MONTEIRO";3808;2908;895;5;2847;852;109;2748;568;492;3790;11;-;1;1;5;2758;8;346;696;3795;420;3
"320313 JOAO NEIVA";4861;4404;457;-;4431;424;6;4273;470;118;4656;4;4;196;-;1;3883;17;486;475;4856;3;-
"320316 LARANJA DA TERRA";3588;1358;2210;20;1459;2011;118;1096;2329;163;3573;1;1;11;2;-;1962;1;16;1609;3579;831;834
"320320 LINHARES";41792;35761;5575;456;36630;4732;430;26316;14033;1443;40357;210;27;996;114;88;21403;196;2491;17702;41300;31;23
"320330 MANTENOPOLIS";4632;3097;1523;12;3133;1105;394;2691;1044;897;4610;5;2;1;4;10;3033;8;8;1583;4537;560;423
"320332 MARATAIZES";9029;7688;1318;23;7599;1378;52;3591;5117;321;9017;9;-;-;3;-;7238;37;706;1048;8957;903;82
"320334 MARECHAL FLORIANO";4127;2044;2053;30;3282;742;103;537;1876;1714;3703;118;21;248;14;23;1869;20;442;1796;4105;49;1
"320335 MARILANDIA";4416;2707;1696;13;2920;1317;179;2607;1134;675;4289;23;5;90;6;3;2538;19;540;1319;4401;439;386
"320340 MIMOSO DO SUL";8737;5093;3617;27;5208;2998;531;4947;1907;1883;8585;59;9;14;38;32;6596;69;165;1907;8648;624;596
"320350 MONTANHA";5169;4403;764;2;4439;707;23;4211;945;13;5166;-;-;-;-;3;4470;531;120;48;5167;116;24
"320360 MUCURICI";2060;1437;617;6;1491;564;5;1445;602;13;1975;5;-;-;1;79;1657;6;263;134;2048;65;7
"320370 MUNIZ FREIRE";5821;3033;2691;97;3536;1842;443;2509;1577;1735;5722;52;5;26;15;1;4121;26;232;1442;5809;602;573
"320380 MUQUI";4669;3182;1483;4;3289;1213;167;3164;926;579;4610;17;4;5;4;29;3856;11;71;731;4635;429;457
"320390 NOVA VENECIA";15549;10490;5022;37;10460;4369;720;8771;5720;1058;15222;83;29;161;38;16;10657;75;660;4157;15455;1773;1694
"320400 PANCAS";6292;3217;3006;69;3154;2461;677;3131;2345;816;6226;3;1;30;3;29;2679;14;851;2748;6234;791;335
"320405 PEDRO CANARIO";5541;5115;396;30;5075;419;41;2558;2926;57;5274;44;8;45;3;167;2324;25;1967;1225;5448;242;139
"320410 PINHEIROS";6205;5141;1046;18;5201;947;57;4991;1151;63;6142;25;1;24;3;10;3887;10;278;2030;6174;330;-
"320420 PIUMA";6542;6378;156;8;6430;87;25;4503;1626;413;6523;5;3;8;3;-;6039;23;182;298;6530;102;55
"320425 PONTO BELO";2424;1911;508;5;1848;468;108;1681;616;127;2395;13;-;2;1;13;1816;5;321;282;2379;123;114
"320430 PRESIDENTE KENNEDY";3742;2592;1069;81;2944;762;36;1260;1910;572;3678;18;-;41;2;3;1903;8;380;1451;3732;819;824
"320435 RIO BANANAL";6082;2399;3677;6;3127;2787;168;2036;3664;382;5569;16;8;466;4;19;2990;15;1000;2077;6071;1031;192
"320440 RIO NOVO DO SUL";3618;2017;1588;13;3104;464;50;1865;1054;699;3569;24;3;17;2;3;2516;18;200;884;3605;237;352
