 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2015
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"312420 ESPERA FELIZ";8112;5598;2499;15;6075;1916;121;5983;1377;752;8101;9;-;1;-;1;6250;27;16;1819;8085;152;114
"312430 ESPINOSA";9000;6903;1786;311;5024;2707;1269;139;8021;840;8918;14;1;3;15;49;8215;48;126;611;8784;1575;1814
"312440 ESPIRITO SANTO DO DOURADO";1471;743;725;3;928;496;47;797;560;114;1384;23;-;1;13;50;1114;10;10;337;1463;57;48
"312450 ESTIVA";2010;1328;677;5;1668;320;22;1245;287;478;2005;4;1;-;-;-;1384;8;94;524;1975;108;88
"312470 ESTRELA DO INDAIA";1005;1004;1;-;992;5;8;567;438;-;957;7;-;-;4;37;936;1;57;11;1003;80;85
"312490 EUGENOPOLIS";3443;2576;834;33;2582;561;300;2621;547;275;3440;1;-;1;-;1;2980;108;38;317;3413;79;47
"312500 EWBANK DA CAMARA";1262;1156;106;-;1164;96;2;1183;76;3;1259;3;-;-;-;-;1012;4;2;244;1260;76;9
"312510 EXTREMA";7248;5393;1824;31;7134;109;5;5222;1966;60;7225;15;2;2;1;3;4484;55;396;2313;7208;105;20
"312530 FARIA LEMOS";1091;891;196;4;896;174;21;895;115;81;1090;1;-;-;-;-;973;6;7;105;1089;5;1
"312540 FELICIO DOS SANTOS";1576;1325;249;2;748;716;112;-;1498;78;1448;119;4;1;-;4;1478;3;1;94;1550;647;648
"312550 SAO GONCALO DO RIO PRETO";896;637;258;1;493;384;19;15;855;26;864;28;1;2;-;1;881;-;-;15;876;19;1
"312560 FELISBURGO";2121;1736;384;1;1706;410;5;1697;332;92;2049;46;21;1;3;1;2025;1;-;95;2075;243;240
"312580 FERNANDES TOURINHO";1045;638;402;5;691;321;33;751;181;113;1042;-;-;3;-;-;707;3;61;274;1042;82;52
"312590 FERROS";3388;1476;1901;11;1143;1327;918;1543;220;1625;2783;538;19;38;4;6;2782;12;101;493;3218;6;-
"312595 FERVEDOURO";3318;1621;1685;12;1794;1210;314;1800;252;1266;3303;6;-;2;2;5;1895;17;296;1110;3278;387;181
"312600 FLORESTAL";1218;1065;151;2;1140;77;1;1107;104;7;1218;-;-;-;-;-;1202;5;-;11;1214;91;87
"312610 FORMIGA";23750;22465;1225;60;22513;1151;86;22272;1419;59;23245;32;1;-;-;472;23547;14;8;181;23617;437;634
"312620 FORMOSO";2105;1476;628;1;1483;621;1;1;1954;150;2093;6;5;-;-;1;2069;30;-;6;1944;80;76
"312630 FORTALEZA DE MINAS";1490;1125;363;2;1477;13;-;1125;365;-;1486;3;-;-;-;1;949;4;85;452;1477;5;23
"312640 FORTUNA DE MINAS";843;670;165;8;645;195;3;436;404;3;842;1;-;-;-;-;671;6;2;164;837;169;6
"312650 FRANCISCO BADARO";2876;1846;886;144;1119;1382;375;168;2303;405;2855;20;-;-;-;1;2715;2;24;135;2855;960;1814
"312660 FRANCISCO DUMONT";1436;1153;227;56;610;668;158;55;1232;149;1424;5;3;2;1;1;990;8;198;240;1367;133;28
"312670 FRANCISCO SA";6370;4331;1813;226;3543;1486;1341;3284;2094;992;6299;46;18;2;1;4;5505;29;145;691;6002;-;-
"312680 FREI GASPAR";1461;648;796;17;517;717;227;595;670;196;1432;23;4;1;-;1;1145;15;63;238;1369;155;77
"312690 FREI INOCENCIO";2765;2459;305;1;2420;334;11;2417;337;11;2718;11;-;10;-;26;2306;3;4;452;2698;2;4
"312695 FREI LAGONEGRO";972;221;745;6;185;561;226;97;587;288;956;13;1;2;-;-;732;10;-;230;958;6;485
"312700 FRONTEIRA";4250;3823;420;7;4128;122;-;3810;435;5;4243;-;-;2;3;2;1677;5;3;2565;4246;154;158
"312705 FRONTEIRA DOS VALES";1430;923;503;4;863;467;100;793;447;190;1415;14;1;-;-;-;510;4;911;5;1395;199;194
"312707 FRUTA DE LEITE";1637;840;706;91;587;399;651;8;1076;553;1598;34;2;-;-;3;1303;6;5;323;1221;211;195
"312710 FRUTAL";1;-;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;1;-;-
"312737 GOIABEIRA";1085;906;179;-;897;188;-;884;183;18;1084;1;-;-;-;-;1080;2;-;3;1070;151;153
"312740 GONCALVES";1265;454;810;1;1265;-;-;426;567;272;1245;14;3;3;-;-;1028;13;-;224;1251;72;68
"312750 GONZAGA";1755;1133;618;4;1141;443;171;1114;453;188;1700;18;2;29;4;2;1533;108;73;41;1739;154;123
"312760 GOUVEIA";3471;2758;694;19;2738;595;138;2476;941;54;3303;8;2;-;2;156;3159;13;186;113;3385;9;8
"312770 GOVERNADOR VALADARES";52577;50782;1747;48;50599;1813;165;50301;1748;528;52495;46;3;7;15;11;49856;119;554;2048;52531;5761;7063
"312780 GRAO MOGOL";4218;1928;2229;61;1951;1352;915;1478;1454;1286;4169;20;4;2;2;21;3566;27;16;609;3799;16;23
"312790 GRUPIARA";509;405;102;2;410;97;2;1;505;3;508;-;-;-;1;-;484;4;16;5;504;58;70
"312800 GUANHAES";8592;6967;1571;54;6851;1230;511;6223;870;1499;8081;348;44;110;6;3;7789;89;126;588;8424;286;69
"312810 GUAPE";4540;3871;644;25;3254;1189;97;2957;1545;38;4192;3;2;-;5;338;1462;41;2438;599;4508;1010;1063
"312820 GUARACIABA";3035;1077;1916;42;1159;1668;208;1615;603;817;2912;107;11;2;3;-;2447;22;103;463;2957;515;492
"312825 GUARACIAMA";1568;980;586;2;994;442;132;26;1479;63;1563;3;1;1;-;-;1488;8;1;71;1540;257;260
"312830 GUARANESIA";5874;5649;212;13;5702;170;2;5642;228;4;5872;1;-;1;-;-;5532;19;46;277;5866;41;31
"312840 GUARANI";2705;2256;436;13;2230;440;35;2155;213;337;2704;1;-;-;-;-;2534;9;-;162;2695;394;216
"312850 GUARARA";1168;1066;102;-;1075;93;-;1083;-;85;1167;1;-;-;-;-;341;2;823;2;1168;-;-
"312860 GUARDA-MOR";1919;1166;746;7;1198;695;26;1151;706;62;1862;6;-;12;1;38;1683;3;1;232;1864;194;176
"312870 GUAXUPE";5864;5211;640;13;5449;387;28;5198;666;-;5837;17;1;1;-;8;4730;35;327;772;5817;77;281
"312880 GUIDOVAL";2381;1824;557;-;1854;520;7;1939;236;206;2378;3;-;-;-;-;2333;5;1;42;2368;64;72
"312890 GUIMARANIA";2589;2107;481;1;2132;452;5;2105;483;1;2582;1;5;-;1;-;2515;28;-;46;2574;3;13
"312900 GUIRICEMA";2982;1604;1336;42;1567;1218;197;1632;471;879;2978;4;-;-;-;-;2280;13;562;127;2947;53;60
"312910 GURINHATA";1718;923;762;33;975;726;17;926;770;22;1534;4;-;8;27;145;1322;29;144;223;1679;124;122
"312920 HELIODORA";1667;1234;433;-;1621;43;3;1275;285;107;1666;-;-;-;-;1;1230;4;39;394;1666;161;81
"312930 IAPU";3282;2352;915;15;2400;798;84;2367;583;332;3277;3;-;2;-;-;2883;62;2;335;3272;693;579
"312940 IBERTIOGA";1474;1046;426;2;1012;433;29;1004;295;175;1469;3;1;-;1;-;1377;4;3;90;1461;257;164
"312950 IBIA";7043;6030;986;27;6004;707;332;6022;812;209;6952;69;4;2;1;15;6055;31;33;924;6760;220;11
"312960 IBIAI";2731;1822;907;2;1664;937;130;33;2580;118;2723;5;1;1;-;1;2277;26;1;427;2625;57;62
"312965 IBIRACATU";1801;1401;381;19;1115;526;160;8;1584;209;1792;5;4;-;-;-;956;7;423;415;1672;209;125
"312970 IBIRACI";3008;2787;221;-;2787;221;-;2787;-;-;3008;-;-;-;-;-;2352;-;541;115;3008;215;166
"312980 IBIRITE";48824;48726;65;33;48263;407;154;41773;5518;1533;48786;20;-;7;6;5;45962;67;1155;1640;48094;1064;196
"313000 IBITURUNA";873;772;101;-;798;75;-;771;102;-;872;1;-;-;-;-;749;-;124;-;870;161;238
"313005 ICARAI DE MINAS";2610;1506;1075;29;799;967;844;474;1654;482;2593;11;1;-;1;4;502;17;502;1589;2432;637;131
"313010 IGARAPE";8178;7403;722;53;7602;555;21;4479;3616;83;8153;12;6;4;2;1;7083;42;658;395;7832;107;89
"313020 IGARATINGA";2081;1994;85;2;2059;22;-;1872;209;-;2081;-;-;-;-;-;1557;2;367;155;2067;14;2
"313030 IGUATAMA";2678;2320;348;10;2315;357;6;2274;390;14;2601;2;-;1;1;73;2464;21;-;193;2673;309;1491
"313040 IJACI";1925;1704;221;-;1663;245;17;1469;453;3;1924;-;-;-;1;-;1691;15;1;218;1922;158;135
"313050 ILICINEA";3540;2793;742;5;2834;685;21;2797;738;5;3532;7;-;-;1;-;2686;7;311;536;3532;105;100
"313065 INDAIABIRA";2618;1615;822;181;1639;708;271;1234;1170;214;2590;17;-;7;1;3;2509;7;19;83;2495;115;157
"313080 INGAI";868;554;312;2;579;284;5;551;308;9;863;4;-;1;-;-;837;3;1;27;851;107;110
"313090 INHAPIM";7693;4691;2917;85;4915;2443;335;5020;1004;1669;7658;35;-;-;-;-;6267;43;183;1200;7608;1126;238
"313100 INHAUMA";1862;1478;378;6;1610;251;1;488;1367;7;1855;1;-;3;-;3;1529;10;182;141;1822;239;387
"313110 INIMUTABA";2296;1890;406;-;1746;547;3;1387;908;1;2285;11;-;-;-;-;2269;10;1;16;2293;57;32
"313115 IPABA";4630;4618;12;-;4625;5;-;4624;6;-;4612;16;-;1;1;-;4630;-;-;-;4629;74;97
"313120 IPANEMA";5966;5396;546;24;5397;448;121;5383;237;346;5964;2;-;-;-;-;5887;17;5;57;5922;230;135
"313130 IPATINGA";92477;260;2743;89474;92263;94;120;91846;390;241;92422;5;3;13;9;7;37407;156;53095;1819;92514;9540;9540
"313140 IPIACU";1508;1378;128;2;1377;131;-;1378;129;1;1504;2;1;-;-;1;21;-;19;1468;1504;6;14
"313170 ITABIRA";30501;28085;2388;28;28194;1960;347;27684;1641;1176;30210;115;8;42;9;117;28850;331;69;1251;30435;68;51
"313180 ITABIRINHA";3567;2926;640;1;2932;622;13;2893;639;35;3566;-;-;-;-;1;3542;19;-;6;3554;226;249
"313190 ITABIRITO";11482;11027;449;6;11353;124;5;10489;962;31;11468;7;1;5;1;-;11276;19;115;72;11420;54;71
"313200 ITACAMBIRA";1135;262;818;55;196;185;754;42;447;646;1107;10;6;1;5;6;594;12;43;486;595;1;1
"313210 ITACARAMBI";5044;4307;587;150;3982;889;173;161;4730;153;4977;37;19;5;4;2;3353;27;278;1386;4804;889;770
"313220 ITAGUARA";4143;3305;837;1;3300;836;7;3273;866;4;4143;-;-;-;-;-;4114;23;-;6;4139;163;159
"313250 ITAMARANDIBA";9164;6487;2452;225;5924;2788;452;5663;3054;447;8898;140;12;15;7;92;7988;54;257;865;9103;2704;2332
"313270 ITAMBACURI";6553;4686;1767;100;4160;1578;815;4059;1777;717;6498;32;12;5;2;4;5111;57;251;1134;6201;8;2
"313290 ITAMOGI";3536;2634;902;-;2731;802;3;2634;899;3;3472;1;-;-;-;63;2699;73;602;162;3513;217;316
"313300 ITAMONTE";4503;3125;1368;10;4123;333;47;3617;585;301;4472;20;1;7;1;2;3786;33;168;516;4462;7;27
"313310 ITANHANDU";4346;3942;386;18;4247;91;8;3884;84;378;4339;1;-;5;-;1;3710;30;15;591;4342;237;297
"313320 ITANHOMI";3701;2982;684;35;2981;668;52;2935;431;335;3673;13;5;6;2;2;3250;43;150;258;3679;2;1
"313330 ITAOBIM";5538;4662;669;207;4206;1242;90;686;4462;390;5508;5;2;14;1;8;5231;44;73;190;5440;26;9
"313340 ITAPAGIPE";4874;3825;1017;32;3873;983;18;3829;1023;22;4822;7;5;5;1;34;639;9;508;3718;4823;129;378
"313350 ITAPECERICA";5487;5421;66;-;5419;67;1;4984;497;6;5478;9;-;-;-;-;1636;14;3799;38;5460;63;31
"313370 ITATIAIUCU";3466;2562;870;34;3001;452;13;2376;1083;7;3218;3;-;1;-;244;3310;31;54;71;3391;11;4
"313375 ITAU DE MINAS";4777;4709;68;-;4715;62;-;4706;67;4;4772;3;-;-;-;2;4530;22;148;77;4683;307;366
"313380 ITAUNA";19175;18653;508;14;18915;251;9;18486;684;5;19117;49;-;3;3;3;18977;41;66;91;19101;129;141
"313400 ITINGA";4591;3022;1346;223;2839;1341;411;1522;2336;733;4479;85;9;16;1;1;4286;12;17;276;4453;582;9
"313410 ITUETA";1413;924;472;17;904;455;54;921;349;143;1411;-;-;-;1;1;993;4;56;360;1408;24;19
"313420 ITUIUTABA";13231;13119;62;50;13042;167;22;13074;133;24;11974;57;5;3;59;1133;10068;30;188;2945;12644;238;212
"313430 ITUMIRIM";1986;1738;245;3;1688;277;21;997;952;37;1982;3;1;-;-;-;1878;4;51;53;1972;61;32
"313440 ITURAMA";7933;7743;174;16;7677;217;39;7411;485;37;7801;16;13;39;29;35;4154;38;3232;509;7732;264;13
"313460 JABOTICATUBAS";4732;3362;1344;26;3279;1426;27;2144;2568;20;4708;5;-;7;5;7;4438;19;62;213;4708;270;49
"313470 JACINTO";3728;2648;1025;55;2645;670;413;2351;998;379;3610;109;4;1;-;4;1403;20;1743;562;3573;181;90
"313480 JACUI";2551;1442;1109;-;2551;-;-;1297;-;-;2551;-;-;-;-;-;1266;-;312;973;2551;168;-
"313490 JACUTINGA";4924;4387;504;33;4654;264;6;4431;455;38;4921;1;-;2;-;-;2706;11;984;1223;4916;126;2
"313500 JAGUARACU";871;659;212;-;786;80;5;735;81;55;868;-;1;-;-;2;622;8;3;238;852;65;500
"313507 JAMPRUCA";1740;1131;605;4;899;703;138;995;413;332;1653;16;-;2;35;34;1140;38;244;318;1657;345;213
"313530 JAPARAIBA";1325;1116;208;1;1125;197;3;846;478;1;1317;6;1;1;-;-;943;8;173;201;1317;2;2
"313535 JAPONVAR";2477;1816;638;23;1239;992;246;7;2120;350;2468;7;-;-;1;1;1999;10;143;325;2451;623;638
"313540 JECEABA";1862;1084;760;18;962;677;223;1030;740;92;1855;3;-;4;-;-;1761;8;-;93;1772;20;16
"313545 JENIPAPO DE MINAS";1817;1162;590;65;860;858;99;620;937;260;1770;37;3;4;-;3;1721;3;-;93;1806;312;650
"313550 JEQUERI";4070;2398;1611;61;2135;1196;739;2678;684;708;4051;14;-;4;1;-;3598;8;30;434;4010;7;4
"313560 JEQUITAI";2382;1720;627;35;1742;581;59;135;2080;167;2345;8;19;1;8;1;2103;23;50;206;2329;250;127
"313570 JEQUITIBA";2125;1492;531;102;987;1126;12;534;1565;26;2123;1;-;-;1;-;1869;18;3;235;2110;171;115
"313580 JEQUITINHONHA";6743;5354;1321;68;5132;1239;372;3276;2892;575;6491;146;18;10;6;72;6360;21;90;272;6317;1421;1413
"313590 JESUANIA";1475;1025;439;11;1057;384;34;1035;298;142;1474;1;-;-;-;-;1135;4;4;332;1468;2;2
"313610 JOANESIA";1497;432;1027;38;518;757;222;1037;111;349;1315;171;4;6;1;-;1197;20;2;278;1475;196;199
"313630 JOAO PINHEIRO";4721;4645;72;4;4645;76;-;4640;69;12;4700;11;1;-;-;9;4651;61;-;9;4702;5;45
"313640 JOAQUIM FELICIO";1358;904;381;73;716;466;176;295;837;226;1215;12;25;8;6;92;863;23;174;298;1245;79;3
"313650 JORDANIA";2585;2226;356;3;2212;302;71;2178;128;279;2417;71;5;17;1;74;2553;9;-;23;2526;149;2208
"313652 JOSE GONCALVES DE MINAS";1205;408;782;15;384;779;42;322;824;59;1205;-;-;-;-;-;1114;2;-;89;1196;131;1
"313655 JOSE RAYDAN";1441;686;750;5;691;699;51;667;771;3;1419;13;5;2;-;2;1316;15;62;48;1429;395;393
"313657 JOSENOPOLIS";1148;700;414;34;675;107;366;627;153;368;1147;-;-;1;-;-;236;3;649;260;1012;170;227
"313660 NOVA UNIAO";1718;1229;482;7;1286;405;27;1124;529;65;1690;8;3;4;11;2;1684;6;2;26;1691;-;-
"313665 JUATUBA";7725;7390;248;87;7287;422;16;3105;4566;54;7689;12;-;11;4;9;7207;34;174;310;7656;228;55
"313670 JUIZ DE FORA";81305;77626;3268;411;80521;712;72;76998;1852;2455;80653;322;68;50;95;117;78424;203;979;1699;74056;28;23
"313680 JURAMENTO";1288;782;445;61;876;395;17;501;776;11;1287;1;-;-;-;-;1154;7;29;98;1273;181;174
"313690 JURUAIA";2871;1656;1215;-;2297;574;-;1642;360;-;2871;-;-;-;-;-;1383;-;673;815;2871;168;-
"313695 JUVENILIA";1508;1278;175;55;1337;127;44;5;1421;82;1487;21;-;-;-;-;361;2;975;170;1497;541;547
"313710 LAGAMAR";2693;1993;649;51;1987;682;24;1870;773;50;2673;4;1;-;2;13;2403;40;55;195;2645;349;183
"313720 LAGOA DA PRATA";11539;11511;20;8;11522;13;4;11500;34;5;11492;41;1;-;1;4;10231;23;551;734;11438;439;1433
"313730 LAGOA DOS PATOS";1109;760;340;9;587;262;260;15;884;210;1091;10;3;2;3;-;681;8;97;323;974;-;-
"313740 LAGOA DOURADA";2810;2373;388;49;2214;527;69;2071;647;92;2790;4;1;-;1;14;2741;10;-;59;2710;9;6
"313753 LAGOA GRANDE";2672;2061;608;3;2082;545;45;913;1621;138;2644;5;1;1;15;6;1618;3;95;956;2635;4;6
"313760 LAGOA SANTA";13301;13185;94;22;13245;54;2;6099;7193;9;13192;55;7;23;2;22;13030;8;4;259;13044;830;429
"313770 LAJINHA";6095;3781;2298;16;4035;1720;340;3407;677;2011;6072;7;1;14;-;1;3385;41;139;2530;6087;279;6
"313780 LAMBARI";5189;4286;892;11;4868;319;2;4419;663;107;5148;2;-;3;30;6;3335;23;556;1275;5169;531;298
"313790 LAMIM";1071;559;512;-;571;500;-;564;498;9;1071;-;-;-;-;-;1062;9;-;-;1056;77;12
"313830 LEANDRO FERREIRA";1154;755;389;10;841;306;7;773;371;10;1152;-;-;-;-;2;1113;18;4;19;1148;38;34
"313835 LEME DO PRADO";1986;1604;318;64;1121;496;369;1237;430;319;1930;50;1;5;-;-;1921;13;7;45;1963;257;252
"313860 LIMA DUARTE";4665;3778;878;9;3960;595;110;3134;297;1234;4425;34;3;2;1;200;4237;25;20;383;4579;151;88
"313862 LIMEIRA DO OESTE";1874;1531;343;-;1557;316;1;1263;595;16;1767;9;1;79;12;6;467;10;323;1074;1845;81;49
"313865 LONTRA";2181;1645;523;13;1255;621;305;38;1805;338;2169;11;-;-;1;-;1823;7;8;343;1873;28;25
"313867 LUISBURGO";2140;685;1413;42;762;1064;314;715;585;840;2076;55;6;2;-;1;1445;10;94;591;2128;485;484
"313868 LUISLANDIA";1640;721;888;31;655;497;488;12;1376;252;1632;1;1;1;-;5;860;17;38;725;1577;32;16
"313890 MACHACALIS";1410;1232;173;5;1222;175;13;1218;178;14;1401;6;2;-;1;-;1391;6;-;13;1393;272;257
"313900 MACHADO";5018;3625;1380;13;4401;586;31;3681;1033;304;5002;13;1;-;-;2;3787;31;242;958;4942;538;988
"313925 MAMONAS";2101;1136;932;33;1008;1042;51;69;2011;21;2101;-;-;-;-;-;2049;9;1;42;2095;622;1190
"313940 MANHUACU";21694;19544;2125;25;20150;1363;181;20185;905;604;21659;27;3;1;2;2;20914;41;63;676;21098;1254;1293
"313950 MANHUMIRIM";6016;5128;867;21;5153;813;50;5128;585;303;6013;-;-;1;-;2;5441;282;2;291;5977;44;6
"313960 MANTENA";7467;6386;1048;33;6199;893;375;6122;523;822;7464;1;-;1;1;-;3907;15;1715;1830;7407;642;92
"313970 MARAVILHAS";2131;1741;389;1;1840;276;15;1561;559;11;2128;1;-;-;1;1;1877;7;111;136;2075;208;219
"313980 MAR DE ESPANHA";3291;3026;253;12;3055;231;5;3040;238;13;3280;5;1;4;1;-;3132;27;32;100;3249;50;74
"313990 MARIA DA FE";4294;2492;1675;127;3447;714;133;3849;69;376;4256;19;17;-;1;1;2772;47;2;1473;4270;478;511
"314000 MARIANA";10211;8504;1060;647;8781;1310;120;9270;330;611;10180;21;2;1;4;3;9059;73;71;1008;10153;256;148
"314010 MARILAC";1387;1140;245;2;924;393;70;1122;259;6;1366;10;-;10;1;-;796;3;1;587;1378;362;361
"314015 MARIO CAMPOS";2600;2558;37;5;2577;21;2;1343;1246;11;2592;4;1;2;-;1;2335;7;-;258;2557;100;102
"314020 MARIPA DE MINAS";947;758;189;-;876;65;6;882;35;30;947;-;-;-;-;-;851;2;3;91;944;143;143
"314030 MARLIERIA";1299;967;273;58;1068;182;48;1063;96;139;1193;68;8;11;5;13;1217;8;-;73;1277;-;-
"314040 MARMELOPOLIS";911;544;364;3;752;142;17;669;18;224;886;6;-;-;-;19;568;3;2;338;900;316;315
"314050 MARTINHO CAMPOS";4263;3666;596;1;3987;262;14;2481;1780;2;4263;-;-;-;-;-;4022;98;-;143;4255;563;520
"314053 MARTINS SOARES";2047;1012;1033;2;1417;597;33;1334;236;477;2047;-;-;-;-;-;1416;9;-;622;2045;256;256
"314055 MATA VERDE";2155;1695;438;22;1671;294;190;1553;356;246;1922;74;6;-;4;149;1812;9;133;201;1986;28;69
"314060 MATERLANDIA";1316;657;653;6;663;469;184;662;588;66;1208;70;5;11;2;20;1238;10;-;68;1246;349;360
"314070 MATEUS LEME";9517;8740;748;29;8803;695;19;5222;4269;26;9506;1;-;1;-;9;1590;24;7777;126;9469;570;585
"314080 MATIAS BARBOSA";4042;3624;398;20;3962;78;2;3750;193;99;4036;1;1;-;3;1;2957;22;870;193;4029;-;-
"314085 MATIAS CARDOSO";2562;1838;520;204;1228;1046;288;21;2290;251;2486;47;15;5;3;6;1145;18;90;1309;2449;806;1037
"314090 MATIPO";5491;4586;902;3;4595;718;178;4711;278;502;5480;6;1;2;2;-;5029;109;143;210;5464;243;45
"314100 MATO VERDE";4394;3252;1008;134;3110;796;488;576;3542;276;4364;19;8;1;1;1;3693;22;378;301;4267;19;6
"314110 MATOZINHOS";8699;8418;251;30;8574;124;1;6249;2430;20;8679;13;-;1;2;4;8569;4;57;69;8215;233;38
"314120 MATUTINA";1386;1272;114;-;1278;108;-;1097;288;1;1385;1;-;-;-;-;252;-;1131;3;1380;116;5
"314130 MEDEIROS";1131;734;396;1;780;340;11;717;401;13;1129;1;1;-;-;-;1028;2;4;97;1094;64;88
"314150 MENDES PIMENTEL";1998;1190;804;4;1233;460;305;1184;380;434;1980;-;-;-;1;17;1472;5;12;509;1984;1;1
"314160 MERCES";3406;2634;742;30;2622;720;64;2680;516;210;3348;15;3;2;1;37;3298;37;3;68;3348;10;20
"314170 MESQUITA";1759;1113;644;2;1104;574;81;1113;503;143;1747;5;-;-;-;7;1743;2;-;14;1748;320;316
"314180 MINAS NOVAS";7848;3552;2536;1760;2757;3864;1227;2419;4120;1309;7723;92;7;20;6;-;7019;285;41;503;6210;428;274
"314190 MINDURI";1124;1041;83;-;1024;97;3;1023;98;3;1123;1;-;-;-;-;997;3;12;112;1114;177;35
"314210 MIRADOURO";3092;2074;960;58;2104;791;197;2143;544;405;3071;11;5;1;2;2;2235;257;247;353;3079;17;2
"314220 MIRAI";3932;3505;415;12;3451;340;141;3503;147;282;3924;5;2;-;-;1;3576;14;98;244;3895;248;178
"314225 MIRAVANIA";1252;467;765;20;182;707;363;4;886;362;1131;39;19;18;45;-;767;10;76;399;1102;-;-
"314230 MOEDA";1581;719;858;4;1061;484;36;470;980;131;1573;3;1;3;-;1;1448;4;8;121;1577;257;384
"314250 MONJOLOS";706;441;264;1;369;303;34;1;684;21;705;1;-;-;-;-;578;3;-;125;702;247;209
"314260 MONSENHOR PAULO";1997;1490;501;6;1559;417;21;1479;465;53;1997;-;-;-;-;-;1763;12;11;211;1991;96;92
"314280 MONTE ALEGRE DE MINAS";5202;5089;68;45;5093;100;9;5065;127;10;4611;2;1;1;3;584;4555;3;5;639;5126;187;112
"314290 MONTE AZUL";6867;4355;2327;185;3703;2666;498;751;5863;253;6829;9;1;-;3;25;6546;42;52;227;6587;135;61
"314300 MONTE BELO";1131;1129;2;-;1129;2;-;1130;1;-;1130;1;-;-;-;-;1076;1;51;3;1123;127;115
"314315 MONTE FORMOSO";1213;418;770;25;386;583;244;402;615;196;1115;88;8;1;-;1;1119;3;1;90;1153;71;94
"314320 MONTE SANTO DE MINAS";8250;6450;1795;5;6629;1609;12;6353;1882;15;8219;9;-;21;-;1;7264;89;221;676;8180;535;547
"314330 MONTES CLAROS";61051;54275;6250;526;54905;5760;386;53274;7230;547;60917;72;6;7;26;23;54419;274;773;5585;59720;3331;3092
"314340 MONTE SIAO";4940;3703;1224;13;4111;799;30;3829;992;119;4926;11;-;-;-;3;3832;42;286;780;4910;178;17
"314345 MONTEZUMA";2081;1286;735;60;948;699;434;556;1138;387;2074;5;2;-;-;-;1766;15;156;144;2035;154;137
"314360 MORRO DA GARCA";856;480;373;3;358;452;46;313;503;40;850;1;1;3;1;-;777;2;48;29;839;-;-
"314380 MUNHOZ";1698;1289;403;6;1661;37;-;1344;332;22;1681;8;1;7;1;-;178;10;1068;442;1690;2;24
"314390 MURIAE";29161;27451;1667;43;27652;1314;195;27989;470;702;28945;130;56;20;2;8;27318;74;187;1582;28963;77;63
"314400 MUTUM";8431;4148;4024;259;3978;3785;668;4111;2698;1622;8354;39;-;21;5;12;6187;350;209;1685;8218;956;585
"314410 MUZAMBINHO";5228;4630;597;1;4801;420;7;4611;614;3;5224;4;-;-;-;-;4909;83;5;231;5221;188;6
"314420 NACIP RAYDAN";874;671;202;1;635;165;74;636;186;52;843;12;6;-;2;11;572;2;195;105;866;218;240
"314430 NANUQUE";12244;12015;179;50;11892;284;68;11492;605;147;12239;1;-;4;-;-;11321;98;690;135;12239;540;875
"314435 NAQUE";1637;1575;35;27;1462;150;25;1466;70;101;1611;7;10;1;1;7;1211;6;276;144;1577;-;3
"314437 NATALANDIA";1179;996;181;2;935;235;9;784;364;31;1173;-;-;3;2;1;601;2;1;575;1174;131;75
"314440 NATERCIA";1442;1028;414;-;1189;200;53;1197;61;184;1437;2;1;2;-;-;1173;7;24;238;1441;166;135
"314450 NAZARENO";2549;2139;409;1;2425;115;9;2025;511;13;2515;-;-;-;-;34;2524;2;-;23;2542;322;263
"314465 NINHEIRA";2951;1787;968;196;846;1221;884;128;1978;845;2902;25;-;4;2;18;2253;126;144;428;2874;305;273
"314467 NOVA BELEM";1193;440;752;1;457;544;192;441;460;292;1193;-;-;-;-;-;524;8;84;577;1169;373;374
"314470 NOVA ERA";2810;2055;731;24;2329;390;91;2519;118;173;2539;221;14;13;7;16;2398;21;136;255;2779;5;12
"314490 NOVA MODICA";1256;812;440;4;796;380;80;659;87;510;1255;1;-;-;-;-;755;2;-;499;1246;276;311
"314510 NOVA RESENDE";4398;2504;1885;9;2629;1389;380;1836;2537;25;4388;7;-;3;-;-;3076;35;825;462;4367;51;1221
